,Depth(ft),Density(g/cm3),GR(API),R Ild(ohm),dt(ft)
2137,8074.34,2.57514395161028,116.468367038451,6.96961059291722,91.8278457174933
2138,8074.69,2.57431524536211,119.128477798118,6.85282968142597,92.2861225945282
2139,8074.84,2.57173743126158,120.907625164802,6.85282968142597,92.4134387945669
2140,8075.14,2.56961986694105,120.907625164802,6.85282968142597,92.4134652786636
2141,8075.22,2.56750239078073,120.907527205587,6.85282968142597,92.4134652786636
2142,8075.23,2.56464844248513,120.907527205587,6.85282968142597,92.4134652786636
2143,8075.38,2.56124206417234,119.301000442131,6.81411771400702,92.4644373113254
2144,8075.73,2.55323246808454,119.301000442131,6.73618088025984,92.0826476157896
2145,8075.74,2.55719115886757,119.439095700224,6.73635961775855,92.0826476157896
2147,8075.86,2.54485470939594,118.057148221021,6.73635961775855,91.9808359709495
2148,8075.88,2.54052775315853,118.057148221021,6.73635961775855,91.9808359709495
2149,8075.92,2.54844512982681,118.057148221021,6.73635961775855,91.9808359709495
2150,8076.18,2.54080381878454,118.057148221021,6.73635961775855,91.1408170697528
2151,8076.28,2.5372133346824,117.953403818212,6.97072187388745,90.8862535283269
2152,8076.34,2.5315974860881,116.62326808121,6.97072187388745,90.3262232714647
2153,8076.39,2.53371490837273,115.379521472378,6.97072187388745,90.3262232714647
2154,8076.69,2.53003227831791,115.223969919206,6.97089284019057,89.4861831829906
2155,8076.71,2.52681007436352,113.928403915109,6.97089284019057,89.4861831829906
2156,8076.77,2.52386404378652,113.928403915109,6.97089284019057,89.358930544784
2157,8077.11,2.52358771857765,113.151030333048,6.97089284019057,89.2062422100303
2158,8077.3,2.51999719529319,112.960918230648,6.97122700160119,89.2062422100303
2159,8077.35,2.51659085616272,111.838079972671,6.97122700160119,89.2062422100303
2160,8077.7,2.51695896488782,111.596151536231,6.97150676464265,89.3336113782624
2161,8077.72,2.52110177615357,111.596151536231,6.97150676464265,89.3336113782624
2163,8077.84,2.52579692437851,111.596151536231,6.97150676464265,89.5372982297747
2164,8078.1,2.54107922320892,112.200707066021,6.97150676464265,90.0210108033567
2166,8078.12,2.52653331325136,112.200707066021,6.97150676464265,90.0210108033567
2167,8078.13,2.53527926392748,112.200707066021,6.97150676464265,90.0210108033567
2168,8078.15,2.53132055845108,112.200707066021,6.97150676464265,90.1992301774058
2169,8078.16,2.54577439592281,112.200707066021,6.97150676464265,90.1992301774058
2170,8078.21,2.54936482125147,112.200707066021,7.04981661577844,90.3774389578162
2171,8078.25,2.5520346245754,112.597923790242,7.04981661577844,90.3774389578162
2172,8078.56,2.55378368834765,113.617071216856,7.08903371091113,90.7848073640214
2173,8078.57,2.55617731339641,113.617071216856,7.08903371091113,90.7848073640214
2174,8078.72,2.56096451451602,113.617071216856,7.08903371091113,90.7848073640214
2175,8079.03,2.56041201103197,113.910624660743,7.08918136362745,90.7848603322148
2176,8079.53,2.5604118053248,112.908595263793,6.69935731337074,88.4429276599257
2177,8079.65,2.552402302295,112.873985734957,6.69935731337074,88.0865524736597
2178,8079.68,2.55617686279974,112.873985734957,6.69935731337074,88.0865524736597
2179,8080.07,2.55231006818211,111.457450155495,6.03640464119704,86.9410509665687
2180,8080.18,2.54908782994319,109.989069160353,6.03640464119704,86.6610464317763
2181,8080.53,2.54825912369502,107.674294505132,6.34872704465992,83.5808217540212
2183,8080.7,2.54236704294985,99.6417157899125,7.20722120880526,82.0534352086462
2184,8080.97,2.54264311837144,102.751041750755,7.79263337820717,80.0932975287123
2185,8081.03,2.54825891798784,102.751041750755,7.79263337820717,78.7950070473001
2186,8081.05,2.5454970323825,102.751041750755,7.79263337820717,78.4895297382251
2187,8081.51,2.55157297892531,88.7761026504761,10.4459128228697,75.842087975945
2188,8081.54,2.54936346456369,88.7761026504761,10.4459128228697,75.7911795051153
2189,8081.68,2.55488716720532,87.3077308390097,11.3433831750842,75.4856968992209
2190,8081.93,2.55866163465205,84.3365567689307,12.3188991577843,75.2057188485252
2191,8082.01,2.55700447684078,84.1292118409108,12.3188991577843,74.8238814816153
2193,8082.03,2.56639486145088,84.1292118409108,12.3188991577843,74.8238814816153
2194,8082.08,2.5702614748503,82.9200012915038,12.3188991577843,74.8238814816153
2195,8082.1,2.57523285032831,82.0217346647152,12.3188991577843,74.8238814816153
2196,8082.5,2.59613091938839,77.8240605869384,13.2164938491283,75.1549004236243
2199,8082.53,2.59208014632394,77.8240605869384,13.2164938491283,75.1549004236243
2201,8082.55,2.58904207264785,77.8240605869384,13.2164938491283,75.1549004236243
2202,8082.57,2.58149292225163,77.823999362429,13.2164938491283,75.3331197976734
2203,8082.82,2.59613078714807,77.823999362429,13.4117400356673,76.1223202739691
2204,8082.87,2.60386403353805,77.823999362429,13.4117400356673,76.2496152867304
2205,8082.93,2.59981325067803,77.823999362429,13.4117400356673,76.2496152867304
2207,8082.96,2.60727031389505,77.823999362429,13.4117400356673,76.2496152867304
2208,8083.01,2.61822575444384,77.8757177372533,13.4117400356673,76.453291544604
2209,8083.04,2.6147273624187,77.8757177372533,13.6460168086447,76.6824087958441
2210,8083.07,2.62282886446748,78.9985192605247,13.6460168086447,76.9115260470842
2211,8083.38,2.62282873712495,80.6222757883744,13.6460168086447,80.0936894933436
2212,8083.46,2.62595883920677,80.6222757883744,13.4511747242766,80.2464413899294
2213,8083.92,2.62697133778573,89.7428857836916,12.905103989137,83.6831842680728
2214,8084.27,2.62853626148411,96.8424398738507,12.3200182099501,84.2942183385129
2215,8084.44,2.62586637489775,96.8424398738507,11.6570189106028,86.3816987025822
2216,8084.86,2.62448526312133,100.366235282499,11.1109248618763,87.4000482110341
2217,8084.97,2.62190746371418,100.366235282499,9.95194970259662,88.5456344672345
2218,8085.01,2.61445037111042,100.366235282499,9.95194970259662,88.6729241831765
2220,8085.02,2.61840906189345,100.366235282499,9.95194970259662,88.6729241831765
2221,8085.31,2.61141217988736,103.4063819816,8.82059113718456,89.0548092214605
2222,8085.43,2.60736137253839,103.4063819816,8.23550535799768,89.3603236082709
2223,8085.64,2.60726922168792,106.204675244286,8.23550535799768,91.3205407404949
2224,8085.79,2.60192952687984,106.204675244286,8.23550535799768,91.4478357532562
2225,8085.8,2.60349458771633,106.204675244286,8.23550535799768,91.4478357532562
2226,8085.88,2.59658985166292,106.204675244286,8.23550535799768,91.9315483268383
2227,8086.05,2.59161839782027,106.204675244286,7.45550755368247,92.3897987197765
2228,8086.27,2.59226274849182,107.102819422056,7.41664793354721,93.2808267313704
2229,8086.3,2.58011045868522,107.102819422056,7.41664793354721,93.4335733311369
2230,8086.34,2.58950083839752,107.102819422056,7.41664793354721,93.5863199309034
2231,8086.35,2.58314850787237,107.102819422056,7.41664793354721,93.5863199309034
2233,8086.38,2.58627862954534,107.102819422056,7.41664793354721,93.8154371821435
2234,8086.65,2.57486274330496,108.622820832808,6.96043828917188,94.3246013427307
2235,8086.75,2.5699833815393,109.814708250444,6.96043828917188,94.5028207167798
2236,8086.79,2.56869448918241,109.814708250444,6.96043828917188,94.5028207167798
2237,8086.82,2.56390721459595,109.814708250444,6.96043828917188,94.5028207167798
2238,8087.25,2.56335466213401,111.179283618269,6.55871329548477,94.0956059183355
2239,8087.3,2.5611451379768,111.179283618269,6.55871329548477,94.0956059183355
2240,8087.36,2.55727848049728,111.179283618269,6.55871329548477,93.8665045575534
2241,8087.52,2.55488478687947,111.179283618269,6.5980469585514,93.3319311845157
2242,8087.72,2.55193869752899,113.942999494985,6.5980469585514,92.924663417878
2245,8087.74,2.53923404137646,113.942999494985,6.5980469585514,92.924663417878
2246,8087.77,2.54199590739064,113.942999494985,6.5980469585514,92.924663417878
2247,8087.8,2.53564357196769,113.942999494985,6.5980469585514,92.924663417878
2248,8087.94,2.53150069213289,113.942999494985,6.5980469585514,92.6192178897191
2249,8088.09,2.53039588107639,113.942999494985,6.5980469585514,90.4554039519116
2250,8088.19,2.52689745476671,114.150176055604,6.5980469585514,89.7935355661125
2251,8088.31,2.51925620249792,114.150176055604,6.48140592858087,88.8516573487017
2252,8088.35,2.52257044465361,114.150176055604,6.48140592858087,88.6989213425739
2253,8088.7,2.51759891734411,111.006179341416,6.76644326512383,87.4006732357164
2254,8088.73,2.51511321001395,111.006179341416,6.76644326512383,84.1676542868207
2255,8088.78,2.49946253307999,111.006179341416,6.76644326512383,83.5566996686707
2256,8088.81,2.51235129991966,111.006179341416,6.76644326512383,83.3530498948938
2259,8088.82,2.50958941431432,111.006179341416,6.76644326512383,83.3530498948938
2260,8088.84,2.50250057736935,111.006179341416,6.76644326512383,83.3530498948938
2261,8089.07,2.4945830929497,109.848700942348,6.76644326512383,82.23298408435
2262,8089.5,2.49513529277077,106.082817913535,7.35205748561124,79.7382783281977
2263,8089.61,2.49743681594696,104.977241562819,7.35205748561124,79.1018774198619
2264,8089.68,2.5018557956923,104.977241562819,7.78146387719365,78.8982329429044
2265,8089.72,2.50572241398951,104.977241562819,7.78146387719365,78.8982329429044
2266,8089.98,2.50618261968939,100.295857550986,8.63994249894776,78.1091119188987
2267,8090.12,2.50894444652125,99.4321453509749,8.63994249894776,77.9818380934148
2268,8090.21,2.51235072687825,99.4321453509749,9.06921678020504,77.8291285713836
2269,8090.24,2.51584909931224,99.4321453509749,9.06921678020504,77.8291285713836
2270,8090.49,2.5239505132008,97.9983034764826,9.92771871554595,77.7527949976455
2271,8090.51,2.51649342549483,97.9983034764826,9.92771871554595,77.7527949976455
2272,8090.54,2.52726475045871,95.5453325427288,9.92771871554595,77.7527949976455
2274,8090.67,2.53103926688334,95.5453325427288,10.7081361644234,78.3892541709941
2275,8090.99,2.53140738540402,95.3897779283318,10.7081361644234,79.9167095750204
2276,8091.1,2.53794379233179,94.146006829696,11.0984731135894,80.1712996005431
2277,8091.14,2.53628664921389,94.146006829696,11.0984731135894,80.1712996005431
2278,8091.21,2.55304202945296,94.146006829696,11.6447925269882,80.4258843292464
2280,8091.22,2.54070562406144,94.146006829696,11.6447925269882,80.5786362258322
2281,8091.28,2.54540079677533,94.146006829696,11.6447925269882,80.5786362258322
2282,8091.53,2.55681646751296,95.0959749945687,12.2692041980461,83.1498291634836
2283,8091.6,2.56703539674416,95.0959749945687,12.2692041980461,83.4044085953676
2285,8091.64,2.56169574601619,95.0959749945687,12.2692041980461,83.7353586787251
2289,8091.67,2.58038445744393,95.0959749945687,12.2692041980461,83.7353586787251
2290,8091.79,2.58084472191729,95.4068347334868,12.2692041980461,83.9135727559548
2291,8092.03,2.58553982116433,97.8597122998637,12.4644659269763,85.8228867141685
2292,8092.06,2.58949850704957,99.3107257754661,12.4644659269763,86.7393398286708
2293,8092.14,2.59281272961411,99.3107257754661,12.4644659269763,86.5866091193624
2294,8092.21,2.5969555212887,99.3107257754661,12.3085844882863,86.8157316674218
2295,8092.51,2.59695539884395,106.047536445707,12.3087554545894,86.8921182093534
2296,8092.97,2.59713933810844,108.914946215012,12.1528507023126,87.0449601518681
2297,8093.08,2.59225997144499,113.216176430231,11.7238406417056,87.0449601518681
2298,8093.14,2.58959012893874,113.216176430231,11.7238406417056,87.070454113428
2299,8093.47,2.58747254992484,113.837957132577,10.9827801694816,86.9941099460511
2300,8093.53,2.58452651934783,113.837957132577,10.9827801694816,86.7904919531903
2301,8093.57,2.58158049856641,113.837957132577,10.9827801694816,86.7904919531903
2302,8093.75,2.57881854439201,113.837957132577,10.9827801694816,86.3577567090893
2303,8093.9,2.57504391531821,112.974133197836,10.9827801694816,85.0340252343106
2304,8093.93,2.57191376915628,112.974133197836,10.3587881429859,85.8486508135148
2305,8094.0,2.56823123215947,112.974133197836,10.3587881429859,85.7213769880309
2306,8094.02,2.56620584807614,112.974133197836,10.3587881429859,85.7213769880309
2307,8094.05,2.56279951384346,112.974133197836,10.3587881429859,84.6267362803955
2308,8094.16,2.55948521291429,112.974133197836,10.3587881429859,84.0412491397088
2309,8094.23,2.55488204901496,112.974133197836,10.1248610738104,83.9139753142248
2310,8094.3,2.55138363739866,112.974133197836,10.1248610738104,83.9139753142248
2311,8094.41,2.54742489763773,108.655460463053,10.1248610738104,83.4812294764852
2312,8094.49,2.54466298754344,108.655460463053,10.1248610738104,82.5902597299041
2313,8094.56,2.54107251323688,108.655460463053,10.2030698994034,81.2665123646673
2315,8094.59,2.53821855514571,108.655460463053,10.2030698994034,81.2665123646673
2316,8094.68,2.5314979444728,108.655460463053,10.2030698994034,81.0119541200607
2317,8094.89,2.53030104133931,103.559472309493,10.9834951194765,80.1973709154112
2318,8094.99,2.52698674530793,105.49416663751,11.2176708669111,79.4845993556018
2319,8095.36,2.52634215464468,101.935600985688,11.9200038293249,79.102793769608
2320,8095.47,2.52965636741364,99.430812187282,12.3493713649293,79.102793769608
2321,8095.86,2.53425934519695,97.7724093958904,12.5056724481815,79.0519700478877
2323,8095.93,2.54107195488884,94.7321280028684,12.5056724481815,79.0519700478877
2325,8095.94,2.54751633830867,94.7321280028684,12.5056724481815,79.0519700478877
2327,8096.18,2.55221143755571,94.7321280028684,12.5056724481815,79.0519700478877
2328,8096.19,2.5560780656485,94.7321280028684,12.5056724481815,79.0519700478877
2329,8096.23,2.54917334918625,94.7321280028684,12.5056724481815,79.0519700478877
2330,8096.26,2.5743064489316,94.7321280028684,12.5056724481815,79.2556886803161
2331,8096.33,2.5790016167477,95.0947841778603,12.6229507161909,79.2556886803161
2334,8096.36,2.5674017079804,95.0947841778603,12.6229507161909,79.7648422472646
2335,8096.38,2.56537631899929,95.0947841778603,12.6229507161909,79.4848218220142
2336,8096.83,2.57890935324807,99.5686702004005,12.5060920927437,81.801472405517
2337,8096.85,2.58645848405313,99.5686702004005,12.5060920927437,81.801472405517
2338,8096.87,2.58259184126698,99.5686702004005,12.5060920927437,82.0560465405816
2339,8096.91,2.58922034027173,99.5686702004005,12.5060920927437,82.0560465405816
2340,8096.97,2.59253457263185,99.5686702004005,12.5060920927437,82.1833468501623
2341,8097.16,2.59363924655023,99.5686702004005,11.8430461662228,82.3870337016745
2343,8097.61,2.58977243234144,102.107832813281,10.7118896518963,85.2382788454924
2344,8097.77,2.58507716656954,103.265112232694,10.7118896518963,85.2382788454924
2345,8097.88,2.58259142985263,106.132603124474,9.85374519155274,85.7220020127132
2346,8098.22,2.57872465972395,106.443447557265,9.69780158329797,88.6241344400834
2347,8098.3,2.58203888228848,108.5163243883,9.69780158329797,89.0569226523778
2348,8098.71,2.57844827084381,109.017187556114,8.64469847065253,92.4427517628721
2349,8098.74,2.57467369074791,109.017187556114,8.64469847065253,92.4427517628721
2350,8099.23,2.57430523917752,111.245407776989,8.05965931863923,94.5812200500612
2351,8099.68,2.57448917844201,111.590808167171,7.39666001929197,96.0068479187895
2352,8099.72,2.56924159040429,112.920876557212,7.39666001929197,96.0068479187895
2353,8099.76,2.56288925008355,112.920876557212,7.39666001929197,96.1850884801159
2354,8099.83,2.56638760292638,114.164600206854,7.39666001929197,96.1850884801159
2355,8100.2,2.55718118206972,115.684653658439,6.23696550911726,96.1851467451287
2356,8100.23,2.56233668292824,116.772886979418,6.23696550911726,96.1851467451287
2358,8100.6,2.55607626815964,116.755524051715,5.96426430295803,95.7779054625877
2360,8100.62,2.54935568197568,116.755524051715,5.96426430295803,95.7779054625877
2362,8100.96,2.54383178342246,116.755524051715,5.96426430295803,93.665047666984
2363,8101.04,2.51998751236273,116.755524051715,5.96426430295803,93.4613978932071
2364,8101.07,2.51648912033759,116.755524051715,5.96426430295803,93.3086724807179
2365,8101.08,2.53830797302946,116.755524051715,5.96426430295803,93.3086724807179
2367,8101.09,2.52873344834549,116.755524051715,5.96426430295803,93.3086724807179
2368,8101.16,2.53471749382511,119.191044812841,5.96426430295803,92.9268245201694
2371,8101.19,2.51400337872289,119.191044812841,5.96426430295803,92.7995506946854
2372,8101.58,2.51262227674205,117.688179799106,6.12068195414415,91.7049682520628
2373,8101.59,2.50801914222946,117.878100574915,6.12068195414415,91.7049682520628
2375,8101.73,2.50111438168711,116.565238990076,6.15993013405918,91.4249690140897
2376,8101.98,2.50111427883352,116.599721478055,6.35512969342461,90.2539841390775
2377,8102.09,2.49724760176284,116.599721478055,6.35512969342461,88.2429168010365
2379,8102.49,2.49356493252571,113.922105443702,7.0576569357284,83.6098116163465
2380,8102.59,2.49752358412642,112.920177067192,7.0576569357284,83.4570967974961
2381,8102.97,2.52348511094593,111.434577021945,8.07236669997434,83.4062465916791
2382,8103.03,2.51298993976828,105.716748472142,8.07236669997434,83.7371966750366
2384,8103.04,2.50166622396953,105.077600250256,8.07236669997434,83.7371966750366
2385,8103.07,2.51961843387525,105.077600250256,8.07236669997434,83.7371966750366
2386,8103.1,2.5052566444004,105.077600250256,8.07236669997434,83.7371966750366
2387,8103.12,2.52753580564574,105.077600250256,8.07236669997434,83.7371966750366
2388,8103.13,2.50847882386584,105.077600250256,8.07236669997434,83.7371966750366
2389,8103.19,2.5170406295703,105.077600250256,8.07236669997434,83.8899591652612
2390,8103.39,2.52781188596512,105.077600250256,8.07236669997434,84.4245908033116
2391,8103.46,2.53057373728593,105.077600250256,8.07236669997434,84.4500529839555
2392,8103.48,2.53379592164916,104.490171933807,8.07236669997434,84.4500529839555
2393,8103.5,2.54033236286145,104.490171933807,8.07236669997434,84.4500529839555
2394,8103.51,2.53591335372937,104.490171933807,8.07236669997434,84.4500529839555
2395,8103.81,2.54364649726577,102.019945215243,8.18983924787364,85.6720469693649
2396,8103.94,2.54843370328317,102.019945215243,8.18983924787364,86.8685416963951
2399,8103.97,2.56445259669361,102.019945215243,8.18983924787364,86.8685416963951
2400,8104.01,2.55984944748765,102.019945215243,8.18983924787364,87.021293592981
2401,8104.04,2.55791611629899,102.019945215243,8.18983924787364,87.021293592981
2402,8104.08,2.57126519169213,102.071645222715,8.18983924787364,87.021293592981
2403,8104.16,2.57559210384943,105.97558983614,8.42412379204658,87.021293592981
2404,8104.45,2.57522373554147,107.461098044623,8.42412379204658,87.9378102693154
2405,8104.51,2.57982684556511,109.603073014925,8.42412379204658,88.9560962159352
2406,8104.91,2.58157587505282,115.096224321261,8.58063469757986,90.5090349878828
2407,8105.21,2.57927418535179,118.343631764681,8.58063469757986,92.0619472757338
2408,8105.42,2.57282970887395,118.343631764681,8.2296858098496,92.4692839010229
2409,8105.45,2.57071225720258,121.176519250076,8.2296858098496,92.7747823973753
2410,8105.52,2.56785828441804,122.282051213022,8.2296858098496,92.8766152294927
2411,8105.79,2.56684548707389,122.282051213022,7.64466997142309,93.5130902932993
2412,8105.88,2.56408356718402,122.282051213022,7.64466997142309,93.5130902932993
2413,8105.97,2.55975658645766,122.368325545237,7.64466997142309,93.5130902932993
2414,8106.34,2.55957230924567,122.368325545237,7.1377230770689,93.8950230029574
2415,8106.36,2.56325480706016,122.368325545237,7.1377230770689,93.8950230029574
2416,8106.69,2.56491180324437,122.402752931158,6.86485090460655,93.9459632547031
2417,8107.19,2.56500366022745,122.368079116586,6.7091482034153,92.9787129025773
2418,8107.45,2.56251785983927,122.454344265125,6.74830312898321,92.6732673744183
2419,8107.47,2.55865122195091,122.454344265125,6.74830312898321,92.6732673744183
2420,8107.67,2.55865113868848,122.454344265125,6.74830312898321,92.3423490719768
2421,8107.74,2.55570510321369,122.454344265125,6.74830312898321,92.011441363174
2422,8108.21,2.55524459874863,119.72484914161,6.70952122080391,90.7386554369604
2423,8108.38,2.55202233602076,119.72484914161,6.70952122080391,89.8731690583005
2424,8108.61,2.55137780413099,118.256451309727,6.592849106051,89.1349459114859
2425,8108.74,2.55008887259178,118.256451309727,6.592849106051,88.702210667385
2426,8108.85,2.54511744323808,118.204553853212,6.67105793164404,88.574936841901
2427,8109.28,2.54428870270538,115.129633849712,6.98338810630255,88.4476947973331
2428,8109.32,2.54115855654345,115.129633849712,6.98338810630255,88.4476947973331
2429,8109.68,2.54005365732673,113.022142898002,7.13959593520754,88.3968339978775
2430,8109.77,2.53747586281737,113.022142898002,7.13959593520754,88.498714501369
2431,8110.11,2.53747572567925,112.555644360986,7.68607854371386,88.7024172433393
2432,8110.61,2.53793583342334,115.388433887166,8.1545232929302,90.2553666089256
2433,8110.66,2.54042150646898,115.388433887166,8.1545232929302,90.382677512145
2434,8110.96,2.54327532742204,116.683911115724,8.62296027095095,90.5609180734714
2435,8111.17,2.54474824720364,116.683911115724,8.62296027095095,90.6373152090417
2436,8111.59,2.545116326542,122.159642861686,8.74028516613393,89.8736828497766
2437,8112.16,2.5456684675896,122.29778403816,8.7794634052886,88.8300353620805
2438,8112.28,2.54180178562113,122.401324869475,8.7794634052886,86.0807236899475
2439,8112.31,2.53857958166674,122.401324869475,8.7794634052886,85.4952206588027
2440,8112.62,2.53867151701445,121.002095585045,9.17979947211519,85.1388719566334
2441,8112.98,2.53756661779774,118.56629012995,9.06297970464595,79.1056434584138
2442,8113.44,2.53784261975248,110.879174560034,9.3363725472132,72.2567919478303
2443,8113.68,2.54069646519449,110.188150310212,9.33654351351631,68.9197356956184
2444,8113.77,2.54456305900274,109.134413252727,9.33654351351631,66.7280916315038
2445,8114.03,2.54539152036142,98.1307201613254,9.33654351351631,63.8784829221463
2446,8114.3,2.54833741380031,96.8523777991716,10.1952397287472,63.203605365771
2447,8114.39,2.55284845133812,85.6932295832008,13.1604219323103,63.203605365771
2448,8114.41,2.55708332529412,88.4916376418415,13.1604219323103,63.0536473119506
2449,8114.48,2.56214674387123,82.8429837619424,13.1604219323103,63.0536473119506
2450,8114.5,2.56067373103162,82.8429837619424,13.1604219323103,63.0536473119506
2451,8114.84,2.57126080327245,79.1807655440759,16.7500935188874,62.9787111942182
2452,8114.86,2.56527671861051,79.1807655440759,16.7500935188874,62.9787111942182
2453,8114.88,2.56721003020801,79.1807655440759,16.7500935188874,62.9787111942182
2454,8114.94,2.57521945977096,74.9313026832889,18.5838472162781,63.241209953839
2455,8115.0,2.57871781751158,74.9313026832889,18.5838472162781,63.6536667672801
2456,8115.04,2.58258443091099,74.9313026832889,18.5838472162781,63.6536667672801
2457,8115.31,2.58516207848666,70.3190168107218,26.1919673141713,64.4786037991685
2458,8115.48,2.58838420407642,66.9159705692037,30.6818414716951,65.37853156047
2459,8115.49,2.5920667067887,66.9159705692037,30.6818414716951,65.37853156047
2460,8115.51,2.59473651501042,66.9159705692037,30.6818414716951,65.37853156047
2463,8115.58,2.61637121783284,66.9159705692037,33.2569043195689,65.37853156047
2464,8115.59,2.60946651116617,66.9159705692037,33.2569043195689,65.37853156047
2465,8115.61,2.61195219890517,66.9159705692037,33.2569043195689,66.0159761654881
2466,8115.62,2.60495542954825,66.9159705692037,33.2569043195689,66.0159761654881
2467,8115.82,2.61996156479686,65.9312566509611,41.8403228066854,71.302853795792
2468,8115.92,2.64785652076082,69.4378927034014,45.5467830759493,71.302853795792
2469,8115.94,2.62345989804853,71.2171135394967,45.5467830759493,71.302853795792
2470,8115.98,2.63708516151241,73.8427754846647,51.2040266323542,71.302853795792
2472,8115.99,2.630272517536,72.5990349982835,51.2040266323542,71.6778386495326
2473,8116.0,2.64104384739766,72.5990349982835,51.2040266323542,71.6778386495326
2475,8116.01,2.64463428741969,72.5990349982835,51.2040266323542,71.6778386495326
2476,8116.04,2.65236754360525,72.5990349982835,53.0377725585494,72.0528000982671
2477,8116.32,2.67409422095771,80.8214472443853,54.3643695393049,76.7397596949343
2478,8116.36,2.6589038623728,90.1667559117481,54.3643695393049,77.2647104041639
2479,8116.37,2.65236740646714,83.6371218021257,54.3643695393049,77.2647104041639
2480,8116.4,2.66700536442159,101.688600098642,56.7053965212648,77.2647104041639
2481,8116.43,2.65623401496876,98.8556345519978,56.7053965212648,77.2647104041639
2482,8116.44,2.66396727605212,98.8556345519978,56.7053965212648,77.2647104041639
2483,8116.48,2.67050371236662,98.8556345519978,56.7053965212648,77.4896981957408
2484,8116.73,2.67492261864512,103.81326112085,59.0463457912688,77.7146859873177
2485,8116.79,2.67860510176624,107.440796340468,60.2559598094475,77.9771847469385
2486,8116.94,2.68541768207139,117.770719436246,60.2559598094475,77.9771847469385
2488,8117.01,2.68873190953371,117.770719436246,60.2559598094475,78.2771866729346
2489,8117.32,2.68910003295219,126.459515423408,59.2808479289184,78.2771866729346
2490,8117.44,2.68550953905447,126.459515423408,58.2665655804303,78.5022134728548
2491,8117.51,2.6813666886064,126.459515423408,58.2665655804303,78.5022134728548
2492,8117.78,2.67676344634244,133.55907104418,54.8334048993865,77.3774227466751
2493,8117.82,2.6805379970516,135.476495811872,53.6239773899021,77.3774227466751
2494,8117.84,2.67243647541166,135.476495811872,53.6239773899021,77.3774227466751
2495,8117.87,2.66976664270099,135.476495811872,53.6239773899021,76.96498933824
2496,8117.92,2.66580792742901,135.476495811872,52.3755581499573,76.7025295869625
2497,8118.27,2.66230940316354,127.443901790525,38.7204792421408,72.7655709044512
2498,8118.28,2.66553159242456,126.303803155899,38.7204792421408,72.7655709044512
2499,8118.31,2.65181424178147,126.303803155899,38.7204792421408,71.5282316708024
2500,8118.32,2.64656666353933,126.303803155899,38.7204792421408,71.5282316708024
2501,8118.33,2.65844274568401,126.303803155899,38.7204792421408,71.5282316708024
2502,8118.35,2.65512847903937,123.609021642886,38.7204792421408,72.9905586960281
2503,8118.36,2.64288414123589,122.140714117155,38.7204792421408,71.0033043665788
2504,8118.38,2.58617351424524,122.140714117155,38.7204792421408,71.0033043665788
2505,8118.39,2.58921157812576,122.140714117155,37.0038872448255,71.0033043665788
2506,8118.42,2.63358578503152,122.140714117155,33.7266390872542,69.9159465917564
2507,8118.43,2.63828097733656,122.140714117155,33.7266390872542,69.9159465917564
2510,8118.44,2.60836059810696,122.140714117155,33.7266390872542,69.9159465917564
2511,8118.45,2.62981120003783,122.140714117155,33.7266390872542,69.9159465917564
2514,8118.48,2.61517322249222,122.140714117155,33.7266390872542,69.9159465917564
2515,8118.49,2.61931603865576,122.140714117155,33.7266390872542,69.9159465917564
2516,8118.5,2.62603661014635,122.140714117155,33.7266390872542,69.9159465917564
2519,8118.72,2.58193849335555,119.376760995464,31.7370272647602,66.4289244840555
2520,8118.73,2.58534480799707,119.376760995464,31.7370272647602,66.4289244840555
2521,8118.76,2.57825597105211,116.975646191681,31.7370272647602,66.4289244840555
2523,8118.77,2.57052270017317,116.975646191681,31.7370272647602,66.4289244840555
2524,8118.8,2.56757667939175,113.935386227237,31.7370272647602,66.4289244840555
2525,8118.83,2.56371003660559,111.050598224103,31.7370272647602,66.4289244840555
2528,8118.84,2.55376726116062,111.050598224103,31.7370272647602,66.4289244840555
2529,8118.88,2.54934823733516,108.390369607255,31.7370272647602,66.4289244840555
2530,8118.93,2.54520539668268,108.390369607255,31.7370272647602,66.4289244840555
2532,8118.97,2.54152286948145,108.390369607255,30.9178589924859,66.4289244840555
2533,8119.26,2.53636724128039,101.117856648453,30.8399377011299,65.1541601007181
2534,8119.29,2.53424978960902,100.064128774645,30.8399377011299,64.9666988805225
2535,8119.35,2.53148788441252,95.0718804320546,30.8399377011299,64.9666988805225
2536,8119.38,2.52706886058707,92.0661748943889,30.8399377011299,64.9666988805225
2537,8119.72,2.5267925353782,87.1775224851721,30.8010469962123,64.7792532636643
2538,8119.8,2.53784002392388,80.3542002377419,31.581573241828,64.7418047089697
2540,8119.83,2.53056706159841,79.2659209983809,31.581573241828,64.7418047089697
2541,8119.84,2.55238591429029,79.2659209983809,31.581573241828,64.7418047089697
2544,8119.89,2.54520500485949,79.2659209983809,31.581573241828,64.7418047089697
2545,8120.22,2.56140790120568,72.5116280126441,36.1855582616756,65.454286853413
2548,8120.23,2.5707594505108,72.5116280126441,36.1855582616756,65.454286853413
2549,8120.24,2.56639601284822,72.5116280126441,36.1855582616756,65.454286853413
2550,8120.25,2.5636819104965,72.5116280126441,36.1855582616756,65.454286853413
2553,8120.31,2.58161580771456,71.2333239158087,37.3170333950216,65.8292561038162
